temp_norm,humidity_norm,rain_norm,wind_norm,is_day,is_hot,is_humid,is_rainy,is_cloudy,is_stormy,personality_calm,personality_weird,personality_warm,personality_lonely,label,label_name,sample_type,scenario,contrast_group,personality_profile
0.415635,0.793366,0.435218,0.178557,0,0,1,1,1,0,0.905079,0.203158,0.199542,0.206147,0,quiet,controlled_contrast,rainy_room,rainy_room_048,calm_high
0.9543,0.954469,0.076941,0.00031,0.0,1.0,1.0,0.0,0.0,0.0,0.581045,0.714625,0.325785,0.663499,3,lonely,random,,,
0.364209,0.191007,0.002613,0.964477,1.0,0.0,0.0,0.0,0.0,0.0,0.170455,0.289982,0.457906,0.608473,1,warm,random,,,
0.726577,0.731383,0.648698,0.514001,0.0,0.0,0.0,1.0,1.0,0.0,0.638861,0.083425,0.310217,0.191862,3,lonely,random,,,
0.966043,0.377242,0.747795,0.014024,0.0,1.0,0.0,1.0,1.0,0.0,0.394911,0.157895,0.325168,0.393098,3,lonely,random,,,
0.103131,0.542173,0.028066,0.380018,0.0,0.0,0.0,0.0,0.0,0.0,0.636867,0.312481,0.986087,0.356121,1,warm,random,,,
0.609889,0.689467,0.62594,0.510008,1.0,0.0,0.0,1.0,1.0,0.0,0.230841,0.712984,0.660388,0.897765,3,lonely,random,,,
0.023427,0.102808,0.793554,0.337493,1.0,0.0,0.0,1.0,1.0,0.0,0.729041,0.942949,0.085635,0.612963,0,quiet,random,,,
0.498488,0.544215,0.629787,0.186636,1.0,0.0,0.0,1.0,1.0,0.0,0.575421,0.052083,0.520568,0.497753,0,quiet,random,,,
0.850961,0.991951,0.040253,0.173439,1.0,1.0,1.0,0.0,1.0,0.0,0.247566,0.142482,0.50115,0.72639,1,warm,random,,,
0.188471,0.429708,0.091969,0.993338,1.0,0.0,0.0,0.0,1.0,0.0,0.261054,0.176153,0.303843,0.346222,1,warm,random,,,
0.712985,0.369392,0.30582,0.171819,0.0,0.0,0.0,1.0,1.0,0.0,0.20239,0.506474,0.086401,0.388217,3,lonely,random,,,
0.349702,0.193295,0.000102,0.250612,1.0,0.0,0.0,0.0,0.0,0.0,0.501082,0.350232,0.698419,0.80846,1,warm,random,,,
0.560182,0.081087,0.765234,0.661318,1.0,0.0,0.0,1.0,1.0,1.0,0.365723,0.318158,0.344895,0.819237,2,strange,random,,,
0.425838,0.409132,0.698175,0.877177,1.0,0.0,0.0,1.0,1.0,1.0,0.129411,0.265231,0.296084,0.240693,2,strange,random,,,
0.914344,0.573191,0.000205,0.325695,1.0,1.0,0.0,0.0,0.0,0.0,0.050683,0.166703,0.969707,0.477216,1,warm,random,,,
0.976849,0.818818,0.180983,0.341888,1.0,1.0,1.0,0.0,1.0,0.0,0.229335,0.713746,0.172542,0.118871,1,warm,random,,,
0.605129,0.739262,0.371397,0.83826,0.0,0.0,0.0,1.0,1.0,0.0,0.34323,0.827803,0.702938,0.432731,3,lonely,random,,,
0.464359,0.850754,0.062124,0.083153,0,0,1,0,1,0,0.211698,0.203345,0.212205,0.87379,3,lonely,controlled_contrast,humid_night,humid_night_009,lonely_high
0.846907,0.496332,0.243628,0.87114,0.0,1.0,0.0,1.0,1.0,0.0,0.731198,0.517302,0.355323,0.242927,0,quiet,random,,,
0.457459,0.261029,0.024628,0.237019,1,0,0,0,0,0,0.195915,0.897101,0.178537,0.217168,2,strange,controlled_contrast,neutral_weather,neutral_weather_023,weird_high
0.453906,0.753298,0.453886,0.207679,0,0,1,1,1,0,0.195455,0.895845,0.185412,0.208205,3,lonely,controlled_contrast,rainy_room,rainy_room_040,weird_high
0.459858,0.284647,0.552332,0.140749,1.0,0.0,0.0,1.0,1.0,0.0,0.722078,0.444182,0.315307,0.15005,0,quiet,random,,,
0.058121,0.159772,0.679774,0.007689,1.0,0.0,0.0,1.0,1.0,0.0,0.573978,0.923234,0.55193,0.332243,0,quiet,random,,,
0.011061,0.272455,0.487819,0.527456,1.0,0.0,0.0,1.0,1.0,0.0,0.298648,0.656445,0.731022,0.502149,1,warm,random,,,
0.965864,0.949888,0.020952,0.288489,1.0,1.0,1.0,0.0,1.0,0.0,0.285493,0.682667,0.92686,0.400074,1,warm,random,,,
0.805148,0.431435,0.228754,0.539441,0.0,1.0,0.0,1.0,1.0,0.0,0.323799,0.51152,0.782512,0.440744,3,lonely,random,,,
0.244117,0.682195,0.956898,0.533372,0.0,0.0,0.0,1.0,1.0,1.0,0.395288,0.602388,0.662139,0.148231,2,strange,random,,,
0.522859,0.159249,0.720342,0.477314,0.0,0.0,0.0,1.0,1.0,1.0,0.130738,0.851083,0.414088,0.419881,2,strange,random,,,
0.72759,0.047295,0.832763,0.884237,0.0,0.0,0.0,1.0,1.0,1.0,0.431644,0.735552,0.399417,0.103224,2,strange,random,,,
0.641809,0.210205,0.016339,0.075914,1.0,0.0,0.0,0.0,0.0,0.0,0.160166,0.259095,0.364715,0.379231,1,warm,random,,,
0.453099,0.835509,0.061985,0.133706,0,0,1,0,1,0,0.889398,0.198697,0.197799,0.185335,0,quiet,controlled_contrast,humid_night,humid_night_026,calm_high
0.047599,0.93356,0.317807,0.871981,1.0,0.0,1.0,1.0,1.0,0.0,0.366017,0.899918,0.285379,0.407201,0,quiet,random,,,
0.410584,0.78684,0.45927,0.153638,0,0,1,1,1,0,0.203997,0.206469,0.225917,0.919562,3,lonely,controlled_contrast,rainy_room,rainy_room_067,lonely_high
0.633546,0.649469,0.70379,0.761091,1.0,0.0,0.0,1.0,1.0,1.0,0.175864,0.583113,0.39542,0.716694,2,strange,random,,,
0.959226,0.963621,0.002705,0.029276,0.0,1.0,1.0,0.0,1.0,0.0,0.648683,0.126965,0.552604,0.555984,3,lonely,random,,,
0.406685,0.78765,0.727486,0.732764,0,0,1,1,1,1,0.202005,0.2059,0.899258,0.195611,3,lonely,controlled_contrast,stormy_weather,stormy_weather_074,warm_high
0.183674,0.850405,0.151622,0.100645,1.0,0.0,1.0,0.0,1.0,0.0,0.326166,0.936586,0.222213,0.130763,2,strange,random,,,
0.251994,0.670001,0.704271,0.932728,0.0,0.0,0.0,1.0,1.0,1.0,0.511977,0.471319,0.158034,0.15321,2,strange,random,,,
0.476105,0.312619,0.307502,0.564994,0.0,0.0,0.0,1.0,1.0,0.0,0.57553,0.74137,0.485531,0.677762,3,lonely,random,,,
0.491084,0.801383,0.72363,0.675825,0,0,1,1,1,1,0.918743,0.197833,0.191899,0.185412,0,quiet,controlled_contrast,stormy_weather,stormy_weather_006,calm_high
0.055303,0.426745,0.002724,0.550528,1.0,0.0,0.0,0.0,0.0,0.0,0.712369,0.219153,0.652075,0.428749,1,warm,random,,,
0.079199,0.044355,0.711717,0.804668,1.0,0.0,0.0,1.0,1.0,1.0,0.454636,0.818857,0.498298,0.122498,2,strange,random,,,
0.990301,0.1347,0.806058,0.058101,0.0,1.0,0.0,1.0,1.0,0.0,0.655827,0.958843,0.274705,0.740704,3,lonely,random,,,
0.770627,0.200672,0.117435,0.044726,0.0,1.0,0.0,0.0,1.0,0.0,0.626678,0.47466,0.672555,0.245546,1,warm,random,,,
0.118136,0.882997,0.388224,0.513717,1.0,0.0,1.0,1.0,1.0,0.0,0.970341,0.471572,0.668854,0.065816,0,quiet,random,,,
0.007295,0.544841,0.51563,0.199697,1.0,0.0,0.0,1.0,1.0,0.0,0.131964,0.263117,0.807438,0.563132,1,warm,random,,,
0.522941,0.238765,0.042119,0.167608,1,0,0,0,0,0,0.188322,0.228747,0.925856,0.207196,1,warm,controlled_contrast,neutral_weather,neutral_weather_055,warm_high
0.43152,0.801058,0.423261,0.199153,0,0,1,1,1,0,0.194253,0.893572,0.191718,0.170374,3,lonely,controlled_contrast,rainy_room,rainy_room_045,weird_high
0.308619,0.05705,0.019527,0.543965,1.0,0.0,0.0,0.0,0.0,0.0,0.58263,0.234388,0.584252,0.352182,1,warm,random,,,
0.663259,0.129582,0.228493,0.324696,0.0,0.0,0.0,1.0,1.0,0.0,0.206019,0.128667,0.175552,0.308328,3,lonely,random,,,
0.53975,0.697108,0.321958,0.44714,0.0,0.0,0.0,1.0,1.0,0.0,0.302397,0.164777,0.614025,0.12225,3,lonely,random,,,
0.402228,0.607942,0.3595,0.321672,1.0,0.0,0.0,1.0,1.0,0.0,0.086184,0.967608,0.271231,0.227788,2,strange,random,,,
0.871873,0.480221,0.58921,0.019396,0.0,1.0,0.0,1.0,1.0,0.0,0.571657,0.18108,0.637136,0.120251,0,quiet,random,,,
0.876287,0.444993,0.02615,0.410918,0.0,1.0,0.0,0.0,0.0,0.0,0.184515,0.9356,0.324158,0.19342,2,strange,random,,,
0.038573,0.02776,0.012305,0.798935,1.0,0.0,0.0,0.0,0.0,0.0,0.444009,0.748781,0.181072,0.510399,2,strange,random,,,
0.763087,0.240359,0.756364,0.459897,1.0,1.0,0.0,1.0,1.0,1.0,0.33234,0.735685,0.541707,0.152649,2,strange,random,,,
0.413169,0.669858,0.570391,0.11523,0.0,0.0,0.0,1.0,1.0,0.0,0.496348,0.06785,0.636873,0.7398,3,lonely,random,,,
0.460065,0.151257,0.080684,0.066886,0.0,0.0,0.0,0.0,1.0,0.0,0.160043,0.130982,0.445154,0.551678,3,lonely,random,,,
0.411754,0.78489,0.711924,0.706794,0,0,1,1,1,1,0.188827,0.210848,0.206765,0.897744,3,lonely,controlled_contrast,stormy_weather,stormy_weather_023,lonely_high
0.011709,0.196011,0.651646,0.795137,1.0,0.0,0.0,1.0,1.0,1.0,0.704449,0.661669,0.626366,0.421987,2,strange,random,,,
0.979303,0.663693,0.727251,0.776731,1.0,1.0,0.0,1.0,1.0,1.0,0.529508,0.716759,0.854827,0.504075,1,warm,random,,,
0.686245,0.808671,0.627691,0.045099,0.0,0.0,1.0,1.0,1.0,0.0,0.151182,0.321832,0.586033,0.610875,3,lonely,random,,,
0.501839,0.796298,0.062457,0.103455,0,0,1,0,1,0,0.18321,0.200864,0.887145,0.206188,3,lonely,controlled_contrast,humid_night,humid_night_016,warm_high
0.937244,0.439859,0.480648,0.505975,1.0,1.0,0.0,1.0,1.0,0.0,0.191529,0.254269,0.064719,0.483043,1,warm,random,,,
0.894501,0.006092,0.075959,0.555676,1.0,1.0,0.0,0.0,0.0,0.0,0.484576,0.747841,0.347455,0.389451,1,warm,random,,,
0.133475,0.496273,0.023671,0.237816,1.0,0.0,0.0,0.0,0.0,0.0,0.18195,0.484091,0.539108,0.591194,1,warm,random,,,
0.742656,0.738527,0.024057,0.075828,1.0,0.0,0.0,0.0,0.0,0.0,0.898883,0.620424,0.197912,0.147402,0,quiet,random,,,
0.558162,0.228467,0.449391,0.212541,1.0,0.0,0.0,1.0,1.0,0.0,0.294422,0.69292,0.168359,0.514115,0,quiet,random,,,
0.14288,0.234671,0.836671,0.290036,0.0,0.0,0.0,1.0,1.0,0.0,0.39965,0.221512,0.552932,0.104907,0,quiet,random,,,
0.979089,0.938426,0.058415,0.903211,0.0,1.0,1.0,0.0,1.0,0.0,0.090177,0.268954,0.983177,0.392087,1,warm,random,,,
0.296224,0.168927,0.241301,0.08177,0.0,0.0,0.0,1.0,1.0,0.0,0.084938,0.764711,0.640652,0.316172,3,lonely,random,,,
0.422597,0.469257,0.006128,0.452889,1.0,0.0,0.0,0.0,0.0,0.0,0.517039,0.175679,0.283079,0.661667,1,warm,random,,,
0.1702,0.647362,0.01452,0.149767,0.0,0.0,0.0,0.0,0.0,0.0,0.655156,0.893764,0.632343,0.198703,2,strange,random,,,
0.41587,0.728563,0.724365,0.745234,0,0,1,1,1,1,0.191988,0.915633,0.202551,0.192817,2,strange,controlled_contrast,stormy_weather,stormy_weather_003,weird_high
0.081283,0.820841,0.005766,0.030863,0.0,0.0,1.0,0.0,1.0,0.0,0.279747,0.443147,0.2826,0.749533,3,lonely,random,,,
0.460425,0.814954,0.705975,0.73641,0,0,1,1,1,1,0.218319,0.200773,0.189228,0.922614,3,lonely,controlled_contrast,stormy_weather,stormy_weather_015,lonely_high
0.809521,0.168415,0.9372,0.245679,0.0,1.0,0.0,1.0,1.0,0.0,0.204015,0.623226,0.314162,0.463521,3,lonely,random,,,
0.206385,0.761354,0.10804,0.915151,1.0,0.0,1.0,0.0,1.0,0.0,0.19042,0.426676,0.372076,0.768887,3,lonely,random,,,
0.371767,0.957872,0.347281,0.120981,1.0,0.0,1.0,1.0,1.0,0.0,0.710073,0.266891,0.746251,0.522369,0,quiet,random,,,
0.090063,0.332863,0.05588,0.046923,0.0,0.0,0.0,0.0,0.0,0.0,0.381605,0.087111,0.446898,0.471042,3,lonely,random,,,
0.333382,0.397999,0.561873,0.750708,0.0,0.0,0.0,1.0,1.0,0.0,0.507943,0.934178,0.121982,0.480597,3,lonely,random,,,
0.709969,0.442969,0.193576,0.398764,0.0,0.0,0.0,0.0,1.0,0.0,0.399709,0.104484,0.376247,0.729934,3,lonely,random,,,
0.458063,0.017042,0.013442,0.742888,0.0,0.0,0.0,0.0,0.0,0.0,0.93195,0.209692,0.149366,0.730496,3,lonely,random,,,
0.799157,0.306311,0.796064,0.715901,1.0,1.0,0.0,1.0,1.0,1.0,0.649266,0.814412,0.685215,0.506938,2,strange,random,,,
0.642492,0.693653,0.041621,0.613035,1.0,0.0,0.0,0.0,1.0,0.0,0.426917,0.747156,0.263709,0.283548,1,warm,random,,,
0.244178,0.737115,0.760184,0.548625,0.0,0.0,0.0,1.0,1.0,1.0,0.200539,0.082671,0.43778,0.645029,3,lonely,random,,,
0.972065,0.76993,0.847626,0.384736,1.0,1.0,1.0,1.0,1.0,0.0,0.47676,0.47898,0.528354,0.134505,0,quiet,random,,,
0.740263,0.520512,0.286739,0.056906,0.0,0.0,0.0,1.0,1.0,0.0,0.366194,0.375695,0.249768,0.83539,3,lonely,random,,,
0.884655,0.051807,0.27685,0.634401,1.0,1.0,0.0,1.0,1.0,0.0,0.851678,0.557343,0.649294,0.433894,1,warm,random,,,
0.38961,0.065144,0.727616,0.792095,0.0,0.0,0.0,1.0,1.0,1.0,0.223135,0.085886,0.452692,0.060512,2,strange,random,,,
0.994125,0.081517,0.269806,0.059472,0.0,1.0,0.0,1.0,1.0,0.0,0.735946,0.210177,0.63771,0.193714,0,quiet,random,,,
0.489365,0.775133,0.735368,0.715609,0,0,1,1,1,1,0.883122,0.202591,0.191721,0.211614,0,quiet,controlled_contrast,stormy_weather,stormy_weather_068,calm_high
0.493419,0.837325,0.080319,0.098783,0,0,1,0,1,0,0.897823,0.197785,0.176817,0.191289,0,quiet,controlled_contrast,humid_night,humid_night_078,calm_high
0.294217,0.00312,0.16514,0.239776,0.0,0.0,0.0,0.0,1.0,0.0,0.744162,0.421123,0.369022,0.66153,3,lonely,random,,,
0.642958,0.521697,0.643627,0.025971,1.0,0.0,0.0,1.0,1.0,0.0,0.567375,0.531283,0.33118,0.728312,0,quiet,random,,,
0.624266,0.406496,0.001164,0.84121,0.0,0.0,0.0,0.0,0.0,0.0,0.28156,0.68079,0.508442,0.115001,2,strange,random,,,
0.489782,0.845374,0.058039,0.131533,0,0,1,0,1,0,0.902308,0.199932,0.201521,0.22622,0,quiet,controlled_contrast,humid_night,humid_night_044,calm_high
0.34393,0.889581,0.676149,0.51859,1.0,0.0,1.0,1.0,1.0,1.0,0.206725,0.656995,0.092456,0.308002,2,strange,random,,,
0.118394,0.097988,0.358531,0.09061,1.0,0.0,0.0,1.0,1.0,0.0,0.196367,0.967553,0.260684,0.088112,2,strange,random,,,
0.744111,0.270631,0.00729,0.123541,1,0,0,0,0,0,0.192899,0.899048,0.202085,0.210673,1,warm,controlled_contrast,clear_day,clear_day_037,weird_high
0.755746,0.976145,0.342401,0.241677,1.0,1.0,1.0,1.0,1.0,0.0,0.402008,0.285356,0.135936,0.738617,0,quiet,random,,,
0.489327,0.689303,0.769093,0.781112,1.0,0.0,0.0,1.0,1.0,1.0,0.30918,0.362176,0.119507,0.552391,2,strange,random,,,
0.309171,0.060024,0.817613,0.493454,0.0,0.0,0.0,1.0,1.0,1.0,0.065025,0.476683,0.215444,0.13804,2,strange,random,,,
0.196922,0.717433,0.746017,0.964156,1.0,0.0,0.0,1.0,1.0,1.0,0.139459,0.44756,0.467189,0.428632,2,strange,random,,,
0.737982,0.253172,0.021814,0.164692,1,0,0,0,0,0,0.191924,0.198658,0.891684,0.196753,1,warm,controlled_contrast,clear_day,clear_day_022,warm_high
0.495161,0.784222,0.120516,0.121551,0,0,1,0,1,0,0.889742,0.223442,0.209746,0.195433,0,quiet,controlled_contrast,humid_night,humid_night_019,calm_high
0.854555,0.828589,0.659103,0.527091,1.0,1.0,1.0,1.0,1.0,1.0,0.120351,0.688929,0.493971,0.572307,2,strange,random,,,
0.482372,0.77884,0.72869,0.670935,0,0,1,1,1,1,0.166441,0.211685,0.899322,0.203305,3,lonely,controlled_contrast,stormy_weather,stormy_weather_027,warm_high
0.446425,0.789636,0.768671,0.741157,0,0,1,1,1,1,0.899505,0.194949,0.182145,0.18315,0,quiet,controlled_contrast,stormy_weather,stormy_weather_064,calm_high
0.210263,0.355941,0.05185,0.01226,1.0,0.0,0.0,0.0,0.0,0.0,0.412495,0.115893,0.876937,0.529703,1,warm,random,,,
0.715267,0.410384,0.32026,0.002892,0.0,0.0,0.0,1.0,1.0,0.0,0.54019,0.124777,0.6949,0.264881,0,quiet,random,,,
0.881642,0.726019,0.015893,0.30155,1.0,1.0,0.0,0.0,0.0,0.0,0.530516,0.277568,0.282248,0.418929,1,warm,random,,,
0.457032,0.81383,0.036315,0.116141,0,0,1,0,1,0,0.893276,0.208369,0.178408,0.210687,0,quiet,controlled_contrast,humid_night,humid_night_075,calm_high
0.729913,0.264799,0.0,0.12909,1,0,0,0,0,0,0.195127,0.896557,0.214013,0.218635,1,warm,controlled_contrast,clear_day,clear_day_061,weird_high
0.500285,0.76458,0.742341,0.727005,0,0,1,1,1,1,0.184549,0.195522,0.901083,0.193266,3,lonely,controlled_contrast,stormy_weather,stormy_weather_078,warm_high
0.960656,0.042895,0.719956,0.865675,1.0,1.0,0.0,1.0,1.0,1.0,0.105975,0.14383,0.237286,0.708961,2,strange,random,,,
0.055658,0.727795,0.663938,0.646337,0.0,0.0,0.0,1.0,1.0,1.0,0.59514,0.947417,0.400049,0.266499,2,strange,random,,,
0.724834,0.749277,0.806998,0.511845,1.0,0.0,0.0,1.0,1.0,1.0,0.790626,0.737182,0.389446,0.374638,2,strange,random,,,
0.403787,0.773168,0.458253,0.19176,0,0,1,1,1,0,0.206089,0.201324,0.899066,0.206952,3,lonely,controlled_contrast,rainy_room,rainy_room_022,warm_high
0.550236,0.507481,0.13892,0.781299,1.0,0.0,0.0,0.0,1.0,0.0,0.694985,0.759873,0.179789,0.184035,2,strange,random,,,
0.891356,0.533539,0.686227,0.971271,0.0,1.0,0.0,1.0,1.0,1.0,0.282898,0.397604,0.64749,0.384914,2,strange,random,,,
0.075712,0.315531,0.013387,0.469913,0.0,0.0,0.0,0.0,0.0,0.0,0.568937,0.55452,0.197137,0.263023,3,lonely,random,,,
0.214428,0.411388,0.080854,0.653559,0.0,0.0,0.0,0.0,1.0,0.0,0.297221,0.518368,0.421947,0.16939,3,lonely,random,,,
0.609191,0.510994,0.832334,0.506882,1.0,0.0,0.0,1.0,1.0,1.0,0.746093,0.543103,0.502656,0.316246,2,strange,random,,,
0.64609,0.362782,0.587431,0.349819,1.0,0.0,0.0,1.0,1.0,0.0,0.229159,0.426488,0.739133,0.861945,1,warm,random,,,
0.261986,0.51614,0.705854,0.905882,1.0,0.0,0.0,1.0,1.0,1.0,0.319295,0.384505,0.228501,0.837085,2,strange,random,,,
0.610001,0.538752,0.153117,0.271551,1.0,0.0,0.0,0.0,1.0,0.0,0.936938,0.342303,0.076322,0.567534,0,quiet,random,,,
0.255965,0.581664,0.814262,0.465652,0.0,0.0,0.0,1.0,1.0,1.0,0.570989,0.560817,0.741813,0.633308,3,lonely,random,,,
0.366514,0.15256,0.345799,0.842215,1.0,0.0,0.0,1.0,1.0,0.0,0.271935,0.996149,0.23314,0.564325,2,strange,random,,,
0.398291,0.779289,0.498305,0.174375,0,0,1,1,1,0,0.903653,0.190956,0.198436,0.202508,0,quiet,controlled_contrast,rainy_room,rainy_room_014,calm_high
0.421306,0.829717,0.720169,0.751901,0,0,1,1,1,1,0.204068,0.203152,0.897801,0.183693,3,lonely,controlled_contrast,stormy_weather,stormy_weather_026,warm_high
0.711211,0.583749,0.672752,0.700361,1.0,0.0,0.0,1.0,1.0,1.0,0.162022,0.599494,0.112967,0.359479,2,strange,random,,,
0.1238,0.110709,0.725145,0.727125,1.0,0.0,0.0,1.0,1.0,1.0,0.140126,0.539055,0.595937,0.842836,2,strange,random,,,
0.734436,0.83086,0.861713,0.004917,0.0,0.0,1.0,1.0,1.0,0.0,0.699243,0.54744,0.70547,0.653854,0,quiet,random,,,
0.267691,0.989523,0.00116,0.709026,0.0,0.0,1.0,0.0,1.0,0.0,0.169422,0.219238,0.658405,0.312893,3,lonely,random,,,
0.767882,0.852598,0.226694,0.347459,0.0,1.0,1.0,1.0,1.0,0.0,0.196301,0.322597,0.465504,0.561981,3,lonely,random,,,
0.99645,0.91305,0.071293,0.980956,1.0,1.0,1.0,0.0,1.0,0.0,0.388218,0.486876,0.530035,0.828688,1,warm,random,,,
0.507265,0.809182,0.105979,0.08649,0,0,1,0,1,0,0.884862,0.200014,0.190195,0.17471,0,quiet,controlled_contrast,humid_night,humid_night_002,calm_high
0.219684,0.565661,0.282472,0.985316,0.0,0.0,0.0,1.0,1.0,0.0,0.978908,0.70228,0.262517,0.311739,0,quiet,random,,,
0.158117,0.001697,0.370728,0.683338,0.0,0.0,0.0,1.0,1.0,0.0,0.460708,0.592381,0.488381,0.239112,0,quiet,random,,,
0.576496,0.360932,0.186881,0.136799,1.0,0.0,0.0,0.0,1.0,0.0,0.466803,0.156497,0.882619,0.521189,1,warm,random,,,
0.810791,0.954153,0.421392,0.060336,1.0,1.0,1.0,1.0,1.0,0.0,0.931433,0.371255,0.738867,0.646893,0,quiet,random,,,
0.282071,0.958733,0.00419,0.948293,1.0,0.0,1.0,0.0,1.0,0.0,0.676474,0.982407,0.676871,0.104093,1,warm,random,,,
0.480978,0.183651,0.356137,0.348397,0.0,0.0,0.0,1.0,1.0,0.0,0.470634,0.364654,0.99062,0.640964,3,lonely,random,,,
0.516837,0.897325,0.855044,0.973667,1.0,0.0,1.0,1.0,1.0,1.0,0.370338,0.723282,0.543639,0.259628,2,strange,random,,,
0.663666,0.051105,0.32503,0.093914,0.0,0.0,0.0,1.0,1.0,0.0,0.521332,0.078279,0.313799,0.665349,3,lonely,random,,,
0.401271,0.042904,0.015151,0.080047,1.0,0.0,0.0,0.0,0.0,0.0,0.683529,0.972722,0.154339,0.586607,2,strange,random,,,
0.243695,0.11517,0.000724,0.387509,0.0,0.0,0.0,0.0,0.0,0.0,0.931078,0.120407,0.13414,0.643207,3,lonely,random,,,
0.71511,0.241664,0.017554,0.123825,1,0,0,0,0,0,0.191479,0.191102,0.199089,0.894926,3,lonely,controlled_contrast,clear_day,clear_day_016,lonely_high
0.380744,0.116002,0.060991,0.488988,1.0,0.0,0.0,0.0,0.0,0.0,0.732615,0.533091,0.739747,0.546072,1,warm,random,,,
0.055526,0.212632,0.025784,0.00128,0.0,0.0,0.0,0.0,0.0,0.0,0.161776,0.721097,0.395228,0.459357,3,lonely,random,,,
0.367614,0.351118,0.820046,0.91786,0.0,0.0,0.0,1.0,1.0,1.0,0.647865,0.651994,0.479391,0.658419,2,strange,random,,,
0.936508,0.087516,0.00201,0.0098,0.0,1.0,0.0,0.0,0.0,0.0,0.171502,0.641222,0.290772,0.234243,1,warm,random,,,
0.497361,0.248492,0.038952,0.16642,1,0,0,0,0,0,0.182223,0.903007,0.197447,0.218794,1,warm,controlled_contrast,neutral_weather,neutral_weather_061,weird_high
0.503949,0.814564,0.086967,0.10639,0,0,1,0,1,0,0.208486,0.210594,0.888944,0.192008,3,lonely,controlled_contrast,humid_night,humid_night_051,warm_high
0.364259,0.570704,0.663108,0.611057,1.0,0.0,0.0,1.0,1.0,1.0,0.126149,0.17353,0.449046,0.128541,2,strange,random,,,
0.531389,0.92749,0.006973,0.762858,1.0,0.0,1.0,0.0,0.0,0.0,0.519359,0.860953,0.327977,0.715011,2,strange,random,,,
0.739613,0.223093,0.02404,0.164194,1,0,0,0,0,0,0.184914,0.890879,0.208914,0.197545,2,strange,controlled_contrast,clear_day,clear_day_006,weird_high
0.708574,0.229649,0.00265,0.153569,1,0,0,0,0,0,0.208795,0.217821,0.216706,0.899763,3,lonely,controlled_contrast,clear_day,clear_day_040,lonely_high
0.499481,0.808809,0.103136,0.15045,0,0,1,0,1,0,0.918107,0.191803,0.178014,0.183839,0,quiet,controlled_contrast,humid_night,humid_night_071,calm_high
0.103056,0.255124,0.221577,0.187533,1.0,0.0,0.0,1.0,1.0,0.0,0.192415,0.055543,0.621687,0.884867,1,warm,random,,,
0.884379,0.440583,0.086873,0.529999,0.0,1.0,0.0,0.0,1.0,0.0,0.989238,0.410096,0.669579,0.223599,1,warm,random,,,
0.480266,0.99862,0.867459,0.969962,0.0,0.0,1.0,1.0,1.0,1.0,0.664065,0.434985,0.843139,0.734003,3,lonely,random,,,
0.570665,0.582422,0.000484,0.933607,0.0,0.0,0.0,0.0,0.0,0.0,0.260169,0.566669,0.602596,0.291924,3,lonely,random,,,
0.730049,0.358806,0.010845,0.090623,1.0,0.0,0.0,0.0,0.0,0.0,0.872621,0.368113,0.746545,0.553004,1,warm,random,,,
0.285433,0.71612,0.211874,0.296254,0.0,0.0,0.0,1.0,1.0,0.0,0.339758,0.128743,0.239879,0.985452,3,lonely,random,,,
0.366722,0.375337,0.013991,0.062726,1.0,0.0,0.0,0.0,0.0,0.0,0.654982,0.236627,0.29749,0.509886,1,warm,random,,,
0.452339,0.814683,0.728208,0.704492,0,0,1,1,1,1,0.197393,0.198466,0.889237,0.205112,3,lonely,controlled_contrast,stormy_weather,stormy_weather_057,warm_high
0.39449,0.215323,0.274859,0.156484,1.0,0.0,0.0,1.0,1.0,0.0,0.799223,0.376706,0.249352,0.616706,0,quiet,random,,,
0.266066,0.978628,0.028713,0.7845,1.0,0.0,1.0,0.0,1.0,0.0,0.991852,0.253676,0.529122,0.623324,0,quiet,random,,,
0.548828,0.248973,0.079311,0.163816,1,0,0,0,0,0,0.882984,0.203174,0.21173,0.202797,0,quiet,controlled_contrast,neutral_weather,neutral_weather_067,calm_high
0.346938,0.249276,0.206938,0.086081,0.0,0.0,0.0,1.0,1.0,0.0,0.294303,0.336238,0.58055,0.510397,3,lonely,random,,,
0.570496,0.004576,0.265052,0.371238,0.0,0.0,0.0,1.0,1.0,0.0,0.514279,0.402259,0.973081,0.471115,3,lonely,random,,,
0.27942,0.136552,0.829053,0.183653,1.0,0.0,0.0,1.0,1.0,0.0,0.938131,0.261446,0.183137,0.536867,0,quiet,random,,,
0.354899,0.582111,0.746103,0.629096,1.0,0.0,0.0,1.0,1.0,1.0,0.555004,0.415705,0.831379,0.602649,2,strange,random,,,
0.554405,0.081892,0.021228,0.607173,0.0,0.0,0.0,0.0,0.0,0.0,0.900947,0.38269,0.571742,0.105021,0,quiet,random,,,
0.503155,0.839109,0.100749,0.101831,0,0,1,0,1,0,0.18807,0.191758,0.18641,0.892807,3,lonely,controlled_contrast,humid_night,humid_night_041,lonely_high
0.487547,0.806552,0.699567,0.703576,0,0,1,1,1,1,0.199458,0.195637,0.911942,0.195909,3,lonely,controlled_contrast,stormy_weather,stormy_weather_020,warm_high
0.470596,0.661716,0.071171,0.343488,0.0,0.0,0.0,0.0,0.0,0.0,0.455943,0.64241,0.723564,0.449376,3,lonely,random,,,
0.967568,0.322021,0.830577,0.317379,1.0,1.0,0.0,1.0,1.0,0.0,0.205213,0.722126,0.571239,0.654356,1,warm,random,,,
